omega = 1.00	omega = 0.96	omega = 0.92	omega = 0.88
3.05077015238433	1.34813491274703	NaN	3.08870769244664
2.37765304921398	3.16902965719707	NaN	NaN
NaN	NaN	3.01173497521872	1.74452425506986
NaN	0.211417009474497	0.319168978405600	0.132925390057673
2.68883481898730	NaN	2.37065202066594	NaN
NaN	NaN	0.160439859098689	NaN
0.299048608657264	NaN	NaN	NaN
2.06364927580051	0.354804264800899	3.44946179871351	0.476683578589993
0.428831268415708	2.10697921063586	NaN	NaN
NaN	NaN	NaN	1.99672418680153
0.0885019041705899	0.336104043839968	NaN	NaN
1.32099952122604	NaN	NaN	NaN
0.214940338040343	0.770773947822043	0.409102804451099	NaN
NaN	NaN	NaN	NaN
0.0943437908901050	0.0252569274402160	2.63814199075753	0.0848679243526354
1.03011446476557	NaN	NaN	NaN
0.251699285828948	1.81445658887769	0.758549237780049	NaN
7.41398169653614	0.734528132575407	NaN	0.705708163003155
8.21248916747478	8.74782019084983	NaN	NaN
0.957098005100014	0.821704939688137	0.381184605937655	NaN
5.80522687742761	2.28957075303557	2.45627516394800	0.348496397039217
NaN	NaN	NaN	0.686848895329131
1.31017335893673	0.381359884935028	0.790093509082584	NaN
NaN	NaN	NaN	NaN
0.382575110663872	NaN	NaN	NaN
2.12716570093255	NaN	NaN	NaN
2.55638030590710	0.0765151864214635	NaN	2.63525992298343
1.48141997236765	0.537279009955803	NaN	0.206686396666406
1.03140567407891	NaN	NaN	NaN
0.343684067655259	1.06929491415991	0.281020920678088	0.319068564617103
5.44585101604751	0.475574611072638	0.648927301458023	NaN
0.398922359717981	NaN	NaN	NaN
0.558236223504938	0.149472423139147	NaN	0.566353988977653
0.499336414386566	NaN	2.04833947845561	NaN
0.530772647941781	0.577375191638166	0.161968035464328	0.542448108848836
1.38489987459393	NaN	1.77855817417364	0.860295142308176
9.20350529754507	NaN	NaN	NaN
0.768693793302717	NaN	0.977690261047149	1.97015139403237
7.70860816091708	1.35485571146617	0.170314545576015	NaN
1.53606911706938	NaN	NaN	NaN
5.20030113634643	0.379826404748718	0.732505581317472	0.987143779235871
1.23840945841294	NaN	1.37813026899504	0.151852137260878
8.51693756743955	0.732774770069922	NaN	NaN
0.0631861265018000	NaN	NaN	NaN
8.79804715065161	0.408020919837807	NaN	0.0619899566183295
1.61500200527228	NaN	0.517007828595238	0.809224236182213
2.60586747905489	2.04968606987856	NaN	NaN
1.23157589524623	1.03699479324732	NaN	0.125147058482464
0.303027556233039	NaN	NaN	NaN
0.839950098850051	0.414850306490563	NaN	NaN
5.56139675871877	0.193517372892379	0.605209875346673	0.0379691060376656
0.236172790606721	1.34127860438566	0.0748633738633648	0.837297702963578
7.17205119008152	0.545567532330127	NaN	NaN
1.77668349194241	NaN	1.48213164548370	0.491798687531563
0.610858082238097	0.108852236810417	2.26870740997947	NaN
0.255174402438683	NaN	NaN	0.106433584577361
1.71378000036500	NaN	2.17115954638361	1.56932031990170
0.547297534312732	2.75714390906485	0.227607421197343	NaN
4.08960008126843	NaN	1.09968640736460	NaN
0.616620143604264	2.10924797592894	NaN	NaN
2.56538905221294	NaN	0.416033315766409	NaN
1.67068575969959	NaN	NaN	0.109086648971166
NaN	1.00877402115149	1.55686792150041	NaN
0.443510809867813	NaN	NaN	1.23209212286101
0.108654648699152	NaN	NaN	NaN
0.279815626495738	0.000349426856167661	3.71390088545240	NaN
0.112213914925450	0.354892364829691	NaN	0.258015186523367
6.26873398715379	1.95152335116055	0.749056659115978	0.446144227398658
7.58198639071229	NaN	1.44081618004729	NaN
5.50246830142263	0.144733426445598	0.380100694046754	0.841165426663161
2.90557396598670	NaN	NaN	NaN
NaN	2.18158909929473	NaN	NaN
4.82029087266437	1.12709204342055	NaN	NaN
0.785884762102761	1.10955607095974	0.871453370752242	0.0687253101001849
0.0503241377442065	0.854588842895365	1.05681084422857	NaN
3.24870268840226	NaN	NaN	0.299819434442731
3.40551206875495	0.565437180515891	4.11959615367388	NaN
1.18889160930060	NaN	NaN	NaN
1.74570057081528	NaN	0.0869633216553555	NaN
1.29301475169224	NaN	0.330999498799297	NaN
0.0973062172979610	6.74094720338993	0.954264710650449	NaN
0.124306604243216	NaN	0.0619672307553328	0.139028495837042
1.75403031951249	0.00814167378045744	NaN	NaN
0.456525113643938	0.768362223353338	NaN	NaN
2.96042826484458	0.811708562833757	NaN	0.0500478763769371
2.63666298119509	0.877612163658256	NaN	1.50633824656187
3.17817742563071	NaN	NaN	0.00903456297010194
0.604374687641306	1.19285709298638	NaN	NaN
0.387573336715265	6.87382472087486	0.265718541911641	NaN
NaN	NaN	2.77010791336658	NaN
0.938496721041110	NaN	NaN	NaN
0.538865661734998	NaN	0.120686161029489	2.23686741756937
2.31809786464148	0.936172117484291	0.468620839907446	0.610757772530999
1.96340055406176	1.15148636887136	NaN	0.331643872425232
5.28525539322384	2.07015969139605	0.628136082623454	NaN
0.266797097568579	3.74933973525151	NaN	2.67721639766954
0.364978415860740	0.146033720911832	NaN	0.718424408300037
0.189268029248783	0.844064384268607	NaN	0.365695269647059
0.497178593919926	NaN	NaN	NaN
0.270126873692417	NaN	1.07446840567788	NaN
1.50667177667197	1.65832559904187	NaN	NaN
0.191988493810791	NaN	NaN	NaN
NaN	2.62657245374437	NaN	0.813167021604587
3.11237624954076	0.772519105918297	NaN	2.94434127842643
1.79712848453085	NaN	0.639176620480913	NaN
NaN	0.0259836272460422	NaN	0.813099946914992
NaN	1.16635869302738	0.571399968301343	NaN
6.84987672116635	1.65273251582634	NaN	NaN
0.515234166216594	0.337237251039605	0.262431160041147	NaN
0.625622631087392	1.57255409132278	0.0695630510744441	NaN
4.28792364852892	0.555260055807158	2.45129945260645	NaN
0.269624238043513	0.410978680203703	NaN	NaN
0.997601955833147	NaN	NaN	NaN
0.409979141810384	1.09854485416260	0.484064639196135	NaN
0.185726772880529	NaN	NaN	1.69077200339944
0.206024958888884	NaN	NaN	NaN
NaN	NaN	0.290480857283826	0.594586849566582
NaN	1.01731199959539	NaN	NaN
NaN	2.62060166692992	0.336990594564086	0.900530637815717
1.95478187264354	1.18926927739914	NaN	NaN
9.25032037702871	0.100650594278468	2.25165330495967	NaN
0.246515332977918	0.450375358218363	NaN	NaN
3.12084273526951	NaN	0.300674134878096	0.0110461256584724
NaN	NaN	NaN	NaN
1.00428196211836	0.687296893307131	0.0848116393448495	0.904520439153905
1.82036427200457	0.176433614051237	0.569844738715984	NaN
4.66467055476818	0.0104005415963588	NaN	3.13380219442691
1.18588569577064	NaN	NaN	1.74942581387550
NaN	2.16586237858550	NaN	NaN
0.408292256979552	NaN	0.0409929091955956	1.86885797709625
3.45025748819095	NaN	0.402816611302770	NaN
3.90573939762753	0.394385754281336	NaN	NaN
1.69684799951167	NaN	NaN	0.154827868163547
1.14827111676935	0.651090599026489	0.693999871210487	0.280842343698328
0.0816622448319500	NaN	0.402104705549086	NaN
0.592811882352990	1.84560959753092	NaN	0.431793976755700
NaN	NaN	0.0910308133001942	2.33082799486109
0.220007729079079	NaN	1.20667048464880	0.547910740744745
0.235649906668327	NaN	NaN	NaN
2.88648035891710	NaN	NaN	2.86653034045630
1.61921706839960	0.320730481203684	0.289818176613674	NaN
2.05937851761492	NaN	NaN	0.323154735111575
NaN	0.880346024712161	NaN	NaN
1.85736493511405	NaN	NaN	NaN
1.56034004717498	NaN	2.07024921111600	2.20179305179735
3.78101194965689	0.216490108568419	0.822554999343095	NaN
4.74646966517406	0.128551645378302	5.39136828337287	NaN
0.598699813342093	NaN	NaN	0.974333905666885
0.816955761431850	NaN	NaN	NaN
3.80571288564595	0.350543524528498	1.17896232001615	2.64592839161377
2.68646940232213	2.88302690198297	NaN	0.469639007517585
3.19002487002996	NaN	NaN	0.118436821934207
4.75526781378381	0.218032218415694	NaN	NaN
0.675301803448198	NaN	1.56979426916678	NaN
1.20888367061104	NaN	NaN	0.482602892131434
7.10861958387130	0.887867877213855	NaN	0.632319326020849
2.47378705375342	0.199600266137774	1.08300262036477	1.57939856794726
1.95026266148622	0.905857185103504	NaN	0.263303022612973
NaN	3.40045885023969	0.374554638996574	NaN
6.53651855923795	NaN	NaN	NaN
0.0381740839735901	2.22699125836127	NaN	NaN
NaN	NaN	1.32010026782298	0.0446221994937322
2.00712112293126	0.0313500794449408	3.02616962959405	NaN
4.60566762903585	1.98203438298413	NaN	NaN
1.52244915233687	0.881832231764679	NaN	1.19026535051574
4.38087036706549	0.0687929959667555	NaN	0.343073820534633
3.88676439639919	NaN	0.407643741855308	NaN
0.379265104046603	NaN	NaN	NaN
0.907814052394173	0.522008844052112	0.123263099490830	NaN
4.65637082793447	NaN	NaN	NaN
2.40149539463906	0.757976888683909	NaN	0.675091454924425
9.94359102982995	1.56774129125275	NaN	NaN
0.756815207187235	1.04221443516842	0.978649709011107	NaN
4.69774377127112	0.294761254939553	0.267208812378192	NaN
NaN	0.0513753317143680	0.250573780984768	NaN
4.16542797832893	NaN	0.0261060529995138	NaN
0.279334927711269	0.308046389758606	0.268977279102018	0.122427580021339
1.36935005218619	1.97422690358750	1.59740636558259	0.540801672289086
3.57795856143561	NaN	0.626856252919040	5.90725182752604
0.466975131755899	NaN	NaN	NaN
0.206774727748279	NaN	2.92268362498412	0.294952237386053
5.16104888582958	0.908137740152806	NaN	NaN
3.05184884300411	2.76043846419936	NaN	NaN
0.146854644291216	3.05228431546956	NaN	NaN
NaN	0.350263327429426	NaN	NaN
6.87783852289528	NaN	1.00683651014651	1.10951113323178
2.81713624628383	0.644739050157459	3.17883524331661	0.0993233421955124
3.13683318360674	0.742913764475675	2.29459310093655	NaN
6.49963378453055	NaN	NaN	NaN
1.06524729549418	NaN	0.338536257767392	NaN
1.02089017001417	0.131042121422704	2.54569003058830	NaN
6.25922899642393	0.781629318219645	NaN	0.868879979619686
0.239282541895078	NaN	NaN	NaN
0.335002031071525	NaN	NaN	NaN
5.87510024347385	NaN	0.936177471859067	NaN
3.36486745392806	NaN	0.716787158613127	0.00259162836680300
1.50836461367675	1.23572719761466	NaN	NaN
5.39256684170202	0.318523649434682	1.98422773193334	NaN
5.25441979369376	NaN	NaN	NaN
2.16505015804694	NaN	NaN	NaN
1.72651179632988	0.214070489429463	NaN	NaN
1.28775207510469	2.05059477925307	NaN	NaN
NaN	NaN	NaN	NaN
0.299833682172406	NaN	NaN	NaN
9.42205131245651	NaN	2.27337861339454	NaN
0.297766278713723	0.611683478834566	NaN	1.18073752115111
0.860988359543432	0.683660268280361	NaN	2.37985893855755
3.54361117648008	NaN	3.45861581311928	1.01958240297590
0.497701875142590	NaN	0.253842404171479	0.324724725984013
4.53250216163428	0.408821845255109	NaN	0.0427908170895922
7.97097503021572	0.0989451854525396	NaN	NaN
0.823522393151702	1.88066622962312	NaN	NaN
0.468843392758358	0.326108608082077	2.08562454983777	NaN
NaN	0.661872582183971	NaN	0.415042480743678
4.50437174522422	1.03628763749958	NaN	NaN
4.06921127296102	1.12279278525566	NaN	NaN
7.02029742176674	1.39730547966416	0.934949620707744	1.43120531408625
NaN	NaN	1.94870170706395	NaN
0.0649755279706451	NaN	1.73734842227244	NaN
3.93048540425497	NaN	NaN	NaN
9.11214602717485	NaN	0.412756377063272	0.0792472479308460
1.41025177664016	NaN	NaN	0.192823018109769
2.42149493932518	0.415964025770777	0.689848360035086	NaN
1.42204688272094	1.08382902809883	NaN	NaN
0.502231545691994	0.380805665914827	2.17440306909949	NaN
NaN	4.04103217285232	0.820969627096789	1.68896225324833
2.29971837401303	NaN	1.01751966141792	NaN
0.195405317061024	1.12193948985043	NaN	NaN
0.0448770842159915	0.576913327297885	0.600877523646139	0.298258817427800
0.927507523517873	NaN	NaN	NaN
0.491364419752894	0.430023412466605	0.0141194983937711	4.22762574989211
NaN	1.87578100144350	4.72534911383562	NaN
0.627734271195069	0.343393555151356	NaN	NaN
2.94902249034727	2.15470614986959	NaN	NaN
1.35034059884756	3.17501922114820	4.67936167203893	NaN
2.38646848888172	0.581165931214844	1.43286797218284	NaN
0.853935557634224	3.95628133255363	NaN	0.135638963799349
2.41582137005611	2.36715853369104	NaN	NaN
1.03579417132418	NaN	NaN	NaN
0.166130719530369	1.63998850241100	NaN	NaN
0.358630377672660	0.617865190397963	0.487500209359522	1.48664065039673
2.44132029268768	2.39601141340074	NaN	NaN
NaN	NaN	NaN	NaN
0.458111404040037	0.209039182207415	NaN	1.35180678555560
4.01834094732534	NaN	NaN	NaN
0.438871613377898	NaN	NaN	0.129503885381103
0.910907557222510	NaN	NaN	0.0915506589531754
0.543386459158255	NaN	NaN	NaN
1.12352956404439	1.30745589489460	NaN	NaN
NaN	NaN	0.820972309202908	0.641308899098298
3.65939663845261	NaN	2.28348872311725	NaN
NaN	NaN	3.09376688472126	1.14771178959662
0.649653740976816	0.952222594161713	1.22480299412314	NaN
2.66443539418541	NaN	NaN	0.325125239013641
NaN	NaN	NaN	0.356066507278543
0.0971576038548993	4.06846661558335	NaN	NaN
NaN	NaN	NaN	1.25513566180509
0.231700058016097	NaN	0.747553832219261	0.296632920740950
2.25870462360854	0.606715614198523	NaN	NaN
0.105972607443419	2.07182875213530	0.539407977460516	0.133094026282257
2.40927262745253	0.225390045425059	NaN	1.72334486008563
0.810114370749661	0.460821300257517	NaN	NaN
NaN	1.19596167073383	1.21703445567685	NaN
1.37135553870179	NaN	NaN	1.72275860684527
NaN	0.115839709411212	NaN	1.43646704332736
1.18525770284991	0.118092896586597	NaN	NaN
0.373210767852888	NaN	0.136284462734742	0.405308841117182
5.91183121708700	NaN	1.58594523743765	NaN
0.638980752868917	3.71574251687120	2.65761597647356	0.0617450255136720
0.221336052909725	0.440967730279159	2.86867515831293	NaN
7.08374494372922	NaN	0.458415951134684	0.560968050645430
0.0119656901152443	2.87127413916323	2.24765616855465	NaN
0.792383830800730	0.785004752337253	NaN	NaN
0.993164071957933	NaN	0.184488600594998	NaN
2.37371963677843	0.244534215522855	0.201260315639773	NaN
0.00705420653611262	NaN	NaN	3.76708029069179
2.24622652955410	5.29007817384091	NaN	0.552463256106418
0.110515372256550	1.22192893903501	0.636913020218699	0.402597631560422
0.157014773494774	NaN	0.396982818922606	1.67884325943492
0.285471763301170	NaN	NaN	0.202705538410527
1.65008707002005	0.243348308330805	NaN	0.248605593549196
5.00788826521648	NaN	NaN	0.310202404088370
1.83555138941451	NaN	NaN	NaN
0.0534678370381972	0.265087549730593	NaN	NaN
0.311570871520120	NaN	NaN	2.20867527804763
0.705827062908706	NaN	NaN	NaN
0.0200300322648035	1.94655298251775	1.09613012838471	0.0181340519198405
3.82114238299028	NaN	3.59524835100910	NaN
3.33487057780775	0.421673467577098	NaN	0.0773722942418314
0.971632051359141	0.00637776654134183	NaN	NaN
NaN	1.60890730955580	3.32518106897779	0.341697458349161
2.60145482387683	0.475913740628132	NaN	NaN
0.101905846483306	NaN	1.82972330293755	NaN
1.15300229353764	NaN	0.693595507680478	NaN
4.72175738735032	5.07802497492205	0.605881610485012	0.548199457654968
0.143074123487719	0.561783096687288	NaN	NaN
NaN	NaN	0.0772488104732758	2.20835939770794
1.81290441874334	NaN	1.87992141641667	NaN
7.58317126689257	0.549550015477310	1.59162240727519	1.20719030970096
0.168948464644372	1.46260537584844	NaN	NaN
7.04011530715631	NaN	0.0187520690188739	NaN
1.25867137144178	1.60118891158247	NaN	NaN
2.43933998064287	NaN	0.800757377178158	NaN
0.549537092899726	0.709212371494996	NaN	NaN
0.0351434595320777	0.118204701565065	NaN	NaN
0.345744741001903	0.402231222475566	NaN	NaN
4.56232688300696	0.407030318041410	1.69302479215737	NaN
8.07296547807673	1.55743255339040	NaN	0.570591822871355
4.35926898609996	NaN	NaN	0.424196095024339
4.77416039728204	0.599324682496306	0.107621174490937	NaN
4.08819060562421	0.296235612370491	3.97943457449514	NaN
7.35146439175951	NaN	NaN	NaN
3.38127631929137	0.567437307528346	NaN	NaN
0.774012928726032	0.462517792560678	NaN	1.28461773096641
0.728613799612249	0.521868930855679	NaN	NaN
1.09807788302178	0.492919332240074	NaN	NaN
NaN	NaN	2.62602805660996	0.571858535974426
3.09111803377689	0.921069891213423	0.198344345410865	NaN
0.615682316966602	NaN	2.40723657033651	0.254524764342530
6.68408012889358	0.204275791109641	NaN	NaN
0.428588327558785	2.74375601170818	0.514004413603588	0.823374893120792
4.91032948141794	NaN	NaN	NaN
4.60618705760634	NaN	NaN	NaN
0.885479023526651	0.264373433775483	0.0211432062203600	0.835009548406541
3.39175936045443	NaN	NaN	0.291560801874711
0.192124380461982	0.674064770245633	0.591526317551076	NaN
NaN	0.771185276174936	0.159879987749036	0.839842103097749
4.02939470138431	NaN	0.321089398635523	NaN
4.47435222496447	0.723394744710447	0.631188833023053	NaN
NaN	NaN	NaN	NaN
0.0442729698467829	0.401819534486350	2.62481851011077	0.248677476756990
NaN	0.618247610476329	NaN	0.0906654898317029
1.48202117663208	NaN	3.57908321286204	NaN
2.01884458558979	NaN	2.01208153571039	NaN
8.92996787823649	NaN	0.0851285562818472	NaN
0.960350215881352	0.414254651761812	NaN	NaN
0.565118939758053	2.43492051300052	NaN	NaN
NaN	0.539015944491182	0.163323774143313	NaN
0.463704639363891	NaN	NaN	NaN
2.17055564698358	NaN	NaN	NaN
4.39853711442906	NaN	0.369449406264220	NaN
0.448436656558106	NaN	0.303592324117245	0.401714847941362
0.629769722881639	0.414002015942811	1.82652607474468	2.02426672085148
0.277953225046572	3.23698823165351	0.0171399158693609	0.126216789089837
0.515201554720105	2.37963917588048	NaN	0.103480380403342
1.19529912501600	NaN	1.33323536200342	NaN
NaN	0.518923120786602	NaN	NaN
7.37321439383211	NaN	NaN	NaN
1.65271337102462	0.179170599373385	NaN	1.97850371560686
0.446877730146078	0.469722612143344	0.236245882927067	NaN
3.43428666468299	NaN	2.35464816294419	NaN
0.745173771908035	1.13447578724141	NaN	NaN
NaN	0.490509615374662	NaN	NaN
2.71421967580519	NaN	NaN	NaN
1.45110613235588	0.322528393926198	0.852167719970049	0.852103761419155
1.33928147003729	1.40859170182804	1.35177678824856	NaN
0.421367373274912	3.92423951984186	0.222331932132771	NaN
4.89251269929555	0.252356802475843	NaN	NaN
0.755087192846296	0.432415953309828	1.66806093699544	NaN
0.949414619603210	NaN	NaN	0.0753924285262323
5.50687323457009	NaN	0.876191268672516	0.258822152404476
1.76474545289522	NaN	NaN	0.401907833919148
1.94622842095928	0.0202539931995551	NaN	NaN
5.59210127992514	1.17401054810375	NaN	0.138146167582270
NaN	0.135035027573138	1.01771788177286	NaN
4.64903883554831	NaN	0.183554982819675	NaN
3.30036813426409	1.26082997701425	3.41392167058063	NaN
0.599254066530017	1.05383620869617	1.02494694245502	0.159273704745769
1.36044092837478	1.63177035544801	NaN	0.217100012917339
2.91184581931664	NaN	NaN	0.700822659245085
2.24523835578572	NaN	NaN	NaN
0.632592022467102	0.919320779444686	NaN	NaN
1.70154265246002	0.537892705810251	0.0504241329104478	0.751907222115076
0.825746343652389	0.444597278739770	NaN	NaN
4.65540623504066	2.70017577897676	NaN	NaN
0.491423829616243	0.549224315473378	0.457054332518494	NaN
0.402351833033900	NaN	1.06519923945467	NaN
1.53964431902166	NaN	NaN	NaN
0.554041699056982	2.59311934504134	0.131910650805372	NaN
NaN	NaN	NaN	NaN
1.85088505763713	4.05445087930572	NaN	0.0266525185692234
1.03243247651220	NaN	NaN	NaN
0.252425708560976	0.140263462010424	0.234678597054653	NaN
0.300109195308199	1.93025797999794	0.0276842753518668	NaN
0.692057322923856	0.767213327168244	NaN	NaN
1.02818339829226	NaN	NaN	0.828548310330466
1.49894433859214	0.184494695021147	NaN	NaN
1.99708369639817	0.0640106690000500	0.316590761660060	NaN
NaN	NaN	0.467212527917693	NaN
4.58966822394818	NaN	NaN	NaN
3.32391476387017	1.09729768753069	NaN	NaN
5.31981086015511	2.25823119564924	1.50329956289455	2.52846130677880
3.84314992929066	0.339262893670178	0.276432855756370	3.68378159315377
1.23329024294499	NaN	NaN	1.31123895575652
2.18117532881267	NaN	1.64661906375044	1.68077417848687
0.557221560045851	NaN	NaN	NaN
0.0490023935631625	0.852764484163011	NaN	NaN
NaN	0.363193312086571	NaN	1.01405707710124
0.100306040971430	NaN	NaN	NaN
3.79046929172631	NaN	0.842317504571587	1.71859671521102
3.37595105235631	2.16109723147717	NaN	1.48575040342647
1.01922611004292	0.227839991730723	0.242719704998125	NaN
0.137829098925695	NaN	NaN	NaN
0.143448578662896	2.50894231342157	NaN	0.130941440418156
9.78449048911968	1.65105603722818	0.0847548287041014	0.813256289037468
0.534316305069710	1.38377155544473	0.300383966898044	NaN
2.92120511566838	1.50319385275564	1.98730313749051	0.153783393943043
2.18188497096484	NaN	0.118904686303264	0.461529385927699
7.39659419878859	1.64256175330767	0.836235351624111	NaN
7.11231413572735	NaN	NaN	NaN
NaN	3.53201594012407	0.311916993777980	NaN
4.22348662832227	NaN	1.54985570718614	NaN
0.469258261345413	NaN	NaN	NaN
NaN	NaN	NaN	NaN
0.0887591260517787	0.177254706317746	NaN	0.942328732223161
0.120088663688652	NaN	NaN	NaN
2.15367276940708	1.13011437094072	3.51986260299873	NaN
0.262145071255259	0.0495583986212831	NaN	0.942552341361131
0.361762296487466	2.48332169442281	0.997029046047661	NaN
2.33693285169096	NaN	2.58282038884898	NaN
0.777252796032742	0.0148795037944880	0.363280456597167	NaN
0.533583393493841	0.180338804345733	NaN	NaN
NaN	NaN	1.70068134955538	NaN
0.624533233160757	1.26692011800099	NaN	0.193710354901910
0.317245327877464	NaN	NaN	NaN
1.09635687230664	NaN	0.465557912938202	1.25878675486019
8.24231508928147	NaN	2.19609041058272	NaN
6.21794581107123	1.93468820902863	NaN	NaN
4.89133935821658	NaN	0.0630765009620708	NaN
NaN	NaN	NaN	NaN
1.27768191352667	NaN	0.148738783954017	NaN
NaN	0.313182300640860	NaN	0.0884996262816052
0.727407524420979	1.87046642369444	NaN	0.373998360299831
0.335973511961095	0.631609875934736	NaN	NaN
0.292659688674147	0.157764427114510	NaN	1.23368279183408
1.85174013645088	0.270448784323368	1.77980593684644	0.407067748763052
NaN	1.14140231439051	0.283863625292613	1.71801674506221
1.00901618936487	1.72731012049307	NaN	0.902755967397117
NaN	NaN	NaN	0.0256239848333907
0.247759116873206	0.543829971611469	0.671254379927994	1.59709912467988
1.10590845379783	NaN	1.00479743714594	NaN
NaN	NaN	NaN	NaN
3.33222551276423	0.531189642859642	1.19122759892831	0.0273308765141958
1.94555473427498	0.108136101952242	NaN	0.264103700148394
4.12806456653070	NaN	NaN	NaN
7.24745490333836	0.641286978839419	NaN	0.0656005375850426
0.471368469043358	NaN	NaN	NaN
0.222133441232169	NaN	0.417542055511848	NaN
5.87088698235154	0.0602219799181647	NaN	NaN
0.392814762468112	0.0124894359226776	0.198227963097801	NaN
2.53540442122792	0.526605005842052	NaN	0.0576308412307647
1.18794382700902	NaN	NaN	NaN
2.12479064723365	1.17954698080483	1.02938409857666	NaN
6.83213012538526	0.262366228165915	0.406237580468129	0.0487839707254021
4.78514766217268	0.411669967930405	0.524206176986293	NaN
0.144689434454156	0.000456967278304358	0.269965152981287	NaN
0.0711592906815428	0.929033540711928	0.728020599560282	NaN
NaN	4.32470567413769	NaN	0.386217194152734
NaN	0.567268330600456	NaN	NaN
NaN	NaN	0.130451096125958	NaN
3.17175154696272	NaN	1.68311116798350	1.57509637929925
4.60380204539352	NaN	NaN	0.0402667350374299
0.173817562897532	NaN	NaN	1.41119698989562
NaN	NaN	NaN	NaN
0.898448331719856	NaN	0.0504656304254786	NaN
4.85661276913502	2.99062740108541	2.23318426348132	NaN
4.88589947064378	NaN	0.567669466612861	NaN
3.77286965346188	1.12853568284408	NaN	NaN
NaN	0.0889693296475372	NaN	0.548705296087094
NaN	NaN	NaN	1.76823957754759
2.50957068921189	5.97040238635394	NaN	NaN
0.465525873067194	NaN	NaN	NaN
3.51708210065187	0.136845107487341	0.547586150250352	1.71529802879721
0.894459697219172	1.53713724891583	NaN	NaN
0.00738408333981873	NaN	NaN	NaN
0.402196318609787	1.87077252893604	NaN	NaN
3.69637913730702	NaN	0.0900774568512621	NaN
0.695154837130785	NaN	NaN	0.795250028801749
2.10524714485034	NaN	0.601964592276147	0.546220532594725
0.434355160444389	NaN	NaN	NaN
0.586030486828335	7.71062562981592	NaN	NaN
0.0837378063099739	NaN	NaN	0.570418001321483
0.125307207565166	NaN	1.39264212783731	NaN
2.95022369847118	5.07569700192457	NaN	0.253481523781719
0.760055903782131	NaN	NaN	NaN
5.52628580781252	0.197235589710022	1.88671986520275	0.412531987982755
6.66923601054053	NaN	NaN	NaN
5.72344940573174	NaN	0.112916860544832	0.748247645755981
4.17432210737134	0.562847126693086	2.74296087116151	5.10190925356448
9.63927303405691	1.34395704080660	NaN	NaN
1.27049154727962	NaN	3.47703501828044	NaN
3.34854018186883	NaN	2.01915353697578	NaN
2.67816068314178	0.134720751250369	0.404929717381474	0.893184724574589
5.39343510392905	2.71209151975691	NaN	1.16270442021598
NaN	0.489318252098274	NaN	NaN
0.465084462974679	NaN	3.89221548029753	0.902636241839047
1.35680819265773	NaN	0.608302920157873	4.02188202453897
0.135043902932992	0.0606557676742850	1.73588827731695	NaN
NaN	NaN	NaN	0.853621684403106
NaN	1.29543565527824	1.24440063354236	0.356497118938069
0.422308825828329	NaN	4.36134237250867	NaN
4.35934834033449	1.22854624498120	0.0390031406420498	0.286167870795266
0.287126369292775	0.272247497764069	1.38683964773950	NaN
2.95862539065841	1.02979435472408	NaN	0.503794335031446
2.76760995238845	0.525029726625083	0.527234270040954	NaN
1.07673065580452	NaN	NaN	NaN
1.15632434417528	0.404007016515002	2.53289429389346	NaN
4.92767574046459	7.31886927356338	2.39171139903083	NaN
NaN	0.896762443109213	1.00891115253890	NaN
3.55195174041528	NaN	0.483383241929005	NaN
8.55025497990322	3.47716383277999	0.915521925263150	NaN
0.713474091118404	3.57670979634531	0.440190205244133	NaN
NaN	0.715701154245154	NaN	NaN
8.87022197982186	NaN	0.253611333168115	NaN
2.03752997795449	NaN	NaN	NaN
NaN	NaN	NaN	NaN
3.49509163579985	NaN	NaN	0.0237244276877193
1.70002512191058	4.05070154414993	0.0576788527317195	1.46603948326355
0.358128436197301	0.295675699846160	NaN	NaN
0.748643616740867	NaN	1.03004997023471	NaN
0.758500623602078	0.00156554951752757	NaN	0.774351084291106
0.685096383482902	3.88628900812046	0.853333907920594	NaN
0.190243018911087	1.38530892407145	0.319895678848056	NaN
0.288716216089364	NaN	0.600084714446364	0.379545176482896
NaN	0.640135177833233	NaN	NaN
0.688824219526255	NaN	0.239984553608075	NaN
NaN	NaN	NaN	NaN
3.70501615943821	2.99305482470614	NaN	NaN
1.10471457951856	NaN	NaN	3.27054878338552
3.26373431977623	NaN	0.629356072914514	NaN
2.13103257215053	1.15556015995309	0.644792525020688	NaN
1.49729381609430	NaN	NaN	NaN
NaN	NaN	2.25288597824916	1.29069245592779
8.46561479995575	NaN	NaN	NaN
0.139112069602120	3.23439394658870	NaN	NaN
8.56374169157041	0.733836307285688	NaN	NaN
NaN	0.0909898617159754	1.29105732217049	NaN
1.20729415203609	NaN	NaN	NaN
1.62843765584127	NaN	7.91086003829135	NaN
1.38072599632797	0.404537024138495	NaN	0.460300050784905
1.42346929765578	NaN	NaN	NaN
0.298914248623284	NaN	NaN	NaN
1.22884676247837	0.812917275524483	0.647492287812079	NaN
NaN	1.69306821353149	0.308253237253412	1.14643439797845
NaN	NaN	NaN	NaN
9.11301985342152	0.0738140057063699	NaN	2.61351555529431
0.0322051017909186	NaN	0.885235278199736	NaN
1.08109468304193	1.68245005557390	0.998600559206475	1.01988493345101
1.14587393667593	0.597118666521651	NaN	0.0808274357518086
1.42733220033394	1.58771805608982	NaN	0.407838036609803
0.0756753644175125	NaN	NaN	NaN
