theta0 = 0
tau_c	omega = 1.0	omega = 0.9	omega = 0.8
10.1000000000000	0.855200000000000	0.412100000000000	0.293800000000000
10.2000000000000	0.854300000000000	0.419200000000000	0.285300000000000
10.3000000000000	0.854700000000000	0.419600000000000	0.285900000000000
10.4000000000000	0.862500000000000	0.414100000000000	0.287500000000000
10.5000000000000	0.858600000000000	0.406600000000000	0.285300000000000
10.6000000000000	0.861600000000000	0.420500000000000	0.278800000000000
10.7000000000000	0.859900000000000	0.418100000000000	0.286700000000000
10.8000000000000	0.864500000000000	0.411000000000000	0.288100000000000
10.9000000000000	0.862500000000000	0.414200000000000	0.282700000000000
11	0.865400000000000	0.416900000000000	0.285100000000000
11.1000000000000	0.866400000000000	0.416200000000000	0.287200000000000
11.2000000000000	0.871000000000000	0.420400000000000	0.297100000000000
11.3000000000000	0.876400000000000	0.416300000000000	0.279200000000000
11.4000000000000	0.873900000000000	0.412700000000000	0.286100000000000
11.5000000000000	0.866700000000000	0.419600000000000	0.286900000000000
11.6000000000000	0.875400000000000	0.413300000000000	0.290600000000000
11.7000000000000	0.869100000000000	0.419600000000000	0.282000000000000
11.8000000000000	0.878200000000000	0.412900000000000	0.282100000000000
11.9000000000000	0.876700000000000	0.415300000000000	0.287400000000000
12	0.876900000000000	0.413000000000000	0.294000000000000
12.1000000000000	0.871500000000000	0.407300000000000	0.286800000000000
12.2000000000000	0.879600000000000	0.418100000000000	0.284700000000000
12.3000000000000	0.875500000000000	0.416900000000000	0.290000000000000
12.4000000000000	0.887300000000000	0.416700000000000	0.285800000000000
12.5000000000000	0.875400000000000	0.413000000000000	0.280800000000000
12.6000000000000	0.881800000000000	0.412200000000000	0.289600000000000
12.7000000000000	0.873300000000000	0.419400000000000	0.291000000000000
12.8000000000000	0.881600000000000	0.415800000000000	0.292500000000000
12.9000000000000	0.879100000000000	0.415300000000000	0.284500000000000
13	0.882900000000000	0.418000000000000	0.281600000000000
13.1000000000000	0.889100000000000	0.410800000000000	0.289400000000000
13.2000000000000	0.885900000000000	0.413400000000000	0.294200000000000
13.3000000000000	0.879900000000000	0.417900000000000	0.286900000000000
13.4000000000000	0.887900000000000	0.406700000000000	0.281800000000000
13.5000000000000	0.887800000000000	0.421000000000000	0.280200000000000
13.6000000000000	0.887500000000000	0.412100000000000	0.285900000000000
13.7000000000000	0.892800000000000	0.412300000000000	0.279700000000000
13.8000000000000	0.894100000000000	0.405800000000000	0.287300000000000
13.9000000000000	0.887200000000000	0.415800000000000	0.290300000000000
14	0.889600000000000	0.415900000000000	0.285700000000000
14.1000000000000	0.893400000000000	0.419000000000000	0.290700000000000
14.2000000000000	0.895300000000000	0.419600000000000	0.282900000000000
14.3000000000000	0.894200000000000	0.415200000000000	0.292400000000000
14.4000000000000	0.899400000000000	0.417200000000000	0.285100000000000
14.5000000000000	0.902000000000000	0.412700000000000	0.286400000000000
14.6000000000000	0.900100000000000	0.407700000000000	0.288800000000000
14.7000000000000	0.893000000000000	0.410900000000000	0.287000000000000
14.8000000000000	0.888900000000000	0.411900000000000	0.288200000000000
14.9000000000000	0.899700000000000	0.417500000000000	0.282400000000000
15	0.900500000000000	0.408500000000000	0.281900000000000
15.1000000000000	0.899800000000000	0.422000000000000	0.285700000000000
15.2000000000000	0.899200000000000	0.413900000000000	0.286600000000000
15.3000000000000	0.893100000000000	0.415700000000000	0.284900000000000
15.4000000000000	0.898400000000000	0.408600000000000	0.284400000000000
15.5000000000000	0.901200000000000	0.407000000000000	0.288600000000000
15.6000000000000	0.902700000000000	0.413200000000000	0.287300000000000
15.7000000000000	0.901400000000000	0.417000000000000	0.288000000000000
15.8000000000000	0.900000000000000	0.415500000000000	0.281600000000000
15.9000000000000	0.900300000000000	0.414900000000000	0.292400000000000
16	0.907700000000000	0.406800000000000	0.289600000000000
16.1000000000000	0.905500000000000	0.402500000000000	0.287500000000000
16.2000000000000	0.903500000000000	0.411500000000000	0.284000000000000
16.3000000000000	0.905500000000000	0.412200000000000	0.280600000000000
16.4000000000000	0.906800000000000	0.406300000000000	0.277200000000000
16.5000000000000	0.906300000000000	0.410600000000000	0.281300000000000
16.6000000000000	0.908100000000000	0.410900000000000	0.289700000000000
16.7000000000000	0.906500000000000	0.405100000000000	0.282000000000000
16.8000000000000	0.909900000000000	0.418700000000000	0.283600000000000
16.9000000000000	0.908500000000000	0.413000000000000	0.283800000000000
17	0.905000000000000	0.408600000000000	0.282700000000000
17.1000000000000	0.908700000000000	0.409100000000000	0.285800000000000
17.2000000000000	0.909800000000000	0.413400000000000	0.285900000000000
17.3000000000000	0.910300000000000	0.414400000000000	0.276400000000000
17.4000000000000	0.908500000000000	0.424800000000000	0.280400000000000
17.5000000000000	0.915500000000000	0.410400000000000	0.290300000000000
17.6000000000000	0.910700000000000	0.414100000000000	0.282500000000000
17.7000000000000	0.912400000000000	0.414700000000000	0.286400000000000
17.8000000000000	0.913700000000000	0.408600000000000	0.289000000000000
17.9000000000000	0.909300000000000	0.405700000000000	0.284200000000000
18	0.914000000000000	0.419700000000000	0.289400000000000
18.1000000000000	0.914000000000000	0.411900000000000	0.292700000000000
18.2000000000000	0.915500000000000	0.409100000000000	0.298700000000000
18.3000000000000	0.919600000000000	0.414000000000000	0.286900000000000
18.4000000000000	0.915900000000000	0.418300000000000	0.281200000000000
18.5000000000000	0.918000000000000	0.417800000000000	0.277300000000000
18.6000000000000	0.915100000000000	0.421800000000000	0.283800000000000
18.7000000000000	0.915500000000000	0.410300000000000	0.283100000000000
18.8000000000000	0.914300000000000	0.415100000000000	0.289400000000000
18.9000000000000	0.915300000000000	0.417800000000000	0.283000000000000
19	0.912700000000000	0.405600000000000	0.276000000000000
19.1000000000000	0.919300000000000	0.419400000000000	0.286700000000000
19.2000000000000	0.920300000000000	0.413300000000000	0.286900000000000
19.3000000000000	0.913200000000000	0.410600000000000	0.282700000000000
19.4000000000000	0.919100000000000	0.418800000000000	0.280900000000000
19.5000000000000	0.922300000000000	0.422100000000000	0.283800000000000
19.6000000000000	0.917800000000000	0.414200000000000	0.292900000000000
19.7000000000000	0.922000000000000	0.414000000000000	0.279000000000000
19.8000000000000	0.918000000000000	0.414900000000000	0.287200000000000
19.9000000000000	0.920700000000000	0.411800000000000	0.286000000000000
20	0.921400000000000	0.412000000000000	0.277700000000000

theta0 = pi/4
tau_c	omega = 1.0	omega = 0.9	omega = 0.8
0.100000000000000	0.0672000000000000	0.0612000000000000	0.0534000000000000
0.200000000000000	0.127800000000000	0.107500000000000	0.0965000000000000
0.300000000000000	0.176100000000000	0.147900000000000	0.132600000000000
0.400000000000000	0.227200000000000	0.182300000000000	0.153400000000000
0.500000000000000	0.268200000000000	0.213900000000000	0.181800000000000
0.600000000000000	0.304600000000000	0.242100000000000	0.206800000000000
0.700000000000000	0.344000000000000	0.275800000000000	0.221900000000000
0.800000000000000	0.368400000000000	0.286200000000000	0.238400000000000
0.900000000000000	0.380600000000000	0.321000000000000	0.251200000000000
1	0.423700000000000	0.331400000000000	0.262400000000000
1.10000000000000	0.440800000000000	0.340300000000000	0.276100000000000
1.20000000000000	0.467100000000000	0.357800000000000	0.275000000000000
1.30000000000000	0.489800000000000	0.378900000000000	0.282700000000000
1.40000000000000	0.513400000000000	0.381700000000000	0.295100000000000
1.50000000000000	0.522500000000000	0.393800000000000	0.302100000000000
1.60000000000000	0.530800000000000	0.396600000000000	0.299600000000000
1.70000000000000	0.553100000000000	0.402900000000000	0.302100000000000
1.80000000000000	0.565700000000000	0.405100000000000	0.311700000000000
1.90000000000000	0.575600000000000	0.417700000000000	0.317300000000000
2	0.591100000000000	0.423900000000000	0.319300000000000
2.10000000000000	0.608200000000000	0.434300000000000	0.319000000000000
2.20000000000000	0.614900000000000	0.432500000000000	0.321500000000000
2.30000000000000	0.631800000000000	0.434700000000000	0.314000000000000
2.40000000000000	0.632800000000000	0.429000000000000	0.317200000000000
2.50000000000000	0.648300000000000	0.438300000000000	0.324700000000000
2.60000000000000	0.652800000000000	0.436700000000000	0.313800000000000
2.70000000000000	0.655300000000000	0.440700000000000	0.322400000000000
2.80000000000000	0.669300000000000	0.444600000000000	0.321400000000000
2.90000000000000	0.676700000000000	0.450300000000000	0.320900000000000
3.00000000000000	0.683100000000000	0.451100000000000	0.317000000000000
3.10000000000000	0.693600000000000	0.459900000000000	0.324900000000000
3.20000000000000	0.698900000000000	0.446000000000000	0.330900000000000
3.30000000000000	0.713500000000000	0.451800000000000	0.330000000000000
3.40000000000000	0.714400000000000	0.457500000000000	0.323800000000000
3.50000000000000	0.717400000000000	0.448500000000000	0.319500000000000
3.60000000000000	0.724900000000000	0.458100000000000	0.330900000000000
3.70000000000000	0.732900000000000	0.452000000000000	0.330500000000000
3.80000000000000	0.728200000000000	0.460100000000000	0.328600000000000
3.90000000000000	0.739800000000000	0.463900000000000	0.335900000000000
4	0.740000000000000	0.459200000000000	0.319200000000000
4.10000000000000	0.754300000000000	0.463500000000000	0.329900000000000
4.20000000000000	0.749900000000000	0.468700000000000	0.327300000000000
4.30000000000000	0.765500000000000	0.455200000000000	0.324200000000000
4.40000000000000	0.763600000000000	0.459300000000000	0.325700000000000
4.50000000000000	0.766900000000000	0.460500000000000	0.329300000000000
4.60000000000000	0.772800000000000	0.458000000000000	0.330000000000000
4.70000000000000	0.772000000000000	0.452600000000000	0.328800000000000
4.80000000000000	0.776300000000000	0.464800000000000	0.333400000000000
4.90000000000000	0.783300000000000	0.464800000000000	0.321200000000000
5	0.777900000000000	0.467200000000000	0.327100000000000
5.10000000000000	0.789300000000000	0.465800000000000	0.325900000000000
5.20000000000000	0.786500000000000	0.467400000000000	0.334400000000000
5.30000000000000	0.794500000000000	0.461100000000000	0.325900000000000
5.40000000000000	0.792700000000000	0.466900000000000	0.334200000000000
5.50000000000000	0.795700000000000	0.459600000000000	0.332500000000000
5.60000000000000	0.804900000000000	0.467800000000000	0.327800000000000
5.70000000000000	0.809800000000000	0.464800000000000	0.331000000000000
5.80000000000000	0.815500000000000	0.461700000000000	0.332300000000000
5.90000000000000	0.810200000000000	0.475200000000000	0.329800000000000
6	0.807400000000000	0.468500000000000	0.321100000000000
6.10000000000000	0.811000000000000	0.458000000000000	0.320400000000000
6.20000000000000	0.821400000000000	0.463700000000000	0.321800000000000
6.30000000000000	0.816500000000000	0.465600000000000	0.316000000000000
6.40000000000000	0.826700000000000	0.471200000000000	0.330400000000000
6.50000000000000	0.823300000000000	0.465000000000000	0.327100000000000
6.60000000000000	0.830700000000000	0.472900000000000	0.336800000000000
6.70000000000000	0.834300000000000	0.468300000000000	0.330300000000000
6.80000000000000	0.829000000000000	0.460500000000000	0.329400000000000
6.90000000000000	0.828300000000000	0.464700000000000	0.330800000000000
7	0.836500000000000	0.463600000000000	0.331700000000000
7.10000000000000	0.835200000000000	0.464400000000000	0.329900000000000
7.20000000000000	0.839600000000000	0.463000000000000	0.330500000000000
7.30000000000000	0.835100000000000	0.463600000000000	0.334300000000000
7.40000000000000	0.844800000000000	0.467300000000000	0.328800000000000
7.50000000000000	0.839600000000000	0.466100000000000	0.324900000000000
7.60000000000000	0.848800000000000	0.464500000000000	0.329500000000000
7.70000000000000	0.838000000000000	0.463000000000000	0.328200000000000
7.80000000000000	0.852500000000000	0.459600000000000	0.334900000000000
7.90000000000000	0.845600000000000	0.456900000000000	0.319800000000000
8	0.855000000000000	0.462900000000000	0.332800000000000
8.10000000000000	0.856700000000000	0.462900000000000	0.327900000000000
8.20000000000000	0.856100000000000	0.463300000000000	0.335900000000000
8.30000000000000	0.858900000000000	0.473500000000000	0.335700000000000
8.40000000000000	0.861000000000000	0.471800000000000	0.331800000000000
8.50000000000000	0.858600000000000	0.462000000000000	0.332300000000000
8.60000000000000	0.865600000000000	0.466800000000000	0.327700000000000
8.70000000000000	0.857800000000000	0.460000000000000	0.331100000000000
8.80000000000000	0.861800000000000	0.466100000000000	0.325900000000000
8.90000000000000	0.867400000000000	0.456700000000000	0.333700000000000
9	0.871300000000000	0.469200000000000	0.329300000000000
9.10000000000000	0.872600000000000	0.461300000000000	0.325700000000000
9.20000000000000	0.865900000000000	0.464100000000000	0.322400000000000
9.30000000000000	0.868600000000000	0.466000000000000	0.326500000000000
9.40000000000000	0.872500000000000	0.462900000000000	0.327800000000000
9.50000000000000	0.872100000000000	0.460700000000000	0.332200000000000
9.60000000000000	0.871300000000000	0.472000000000000	0.323100000000000
9.70000000000000	0.872900000000000	0.461300000000000	0.327300000000000
9.80000000000000	0.871600000000000	0.460700000000000	0.319900000000000
9.90000000000000	0.881500000000000	0.464500000000000	0.322000000000000
10	0.879200000000000	0.468800000000000	0.320800000000000
10.1000000000000	0.882600000000000	0.460900000000000	0.324900000000000
10.2000000000000	0.885600000000000	0.462200000000000	0.333800000000000
10.3000000000000	0.879400000000000	0.462900000000000	0.336900000000000
10.4000000000000	0.880300000000000	0.459500000000000	0.327900000000000
10.5000000000000	0.881400000000000	0.463200000000000	0.327700000000000
10.6000000000000	0.881700000000000	0.460200000000000	0.322800000000000
10.7000000000000	0.884200000000000	0.469200000000000	0.329700000000000
10.8000000000000	0.889000000000000	0.473500000000000	0.336200000000000
10.9000000000000	0.889500000000000	0.462000000000000	0.331500000000000
11	0.889700000000000	0.463700000000000	0.326100000000000
11.1000000000000	0.891000000000000	0.465200000000000	0.328900000000000
11.2000000000000	0.885300000000000	0.464500000000000	0.323900000000000
11.3000000000000	0.892800000000000	0.467200000000000	0.323500000000000
11.4000000000000	0.890600000000000	0.456400000000000	0.322600000000000
11.5000000000000	0.892100000000000	0.457300000000000	0.334000000000000
11.6000000000000	0.892800000000000	0.461200000000000	0.328700000000000
11.7000000000000	0.896500000000000	0.463600000000000	0.327300000000000
11.8000000000000	0.892000000000000	0.463700000000000	0.325300000000000
11.9000000000000	0.900700000000000	0.476200000000000	0.334000000000000
12	0.896000000000000	0.458700000000000	0.326100000000000
12.1000000000000	0.897400000000000	0.469200000000000	0.329700000000000
12.2000000000000	0.899700000000000	0.466500000000000	0.331400000000000
12.3000000000000	0.896800000000000	0.458000000000000	0.335300000000000
12.4000000000000	0.900900000000000	0.468600000000000	0.326900000000000
12.5000000000000	0.900200000000000	0.458400000000000	0.325200000000000
12.6000000000000	0.905000000000000	0.466600000000000	0.325700000000000
12.7000000000000	0.906300000000000	0.464900000000000	0.329900000000000
12.8000000000000	0.901600000000000	0.462200000000000	0.334100000000000
12.9000000000000	0.902900000000000	0.453800000000000	0.321200000000000
13	0.904500000000000	0.468300000000000	0.334800000000000
13.1000000000000	0.909400000000000	0.472300000000000	0.334500000000000
13.2000000000000	0.903600000000000	0.460600000000000	0.323600000000000
13.3000000000000	0.903600000000000	0.469600000000000	0.333100000000000
13.4000000000000	0.905500000000000	0.460600000000000	0.333400000000000
13.5000000000000	0.906900000000000	0.465000000000000	0.324400000000000
13.6000000000000	0.913200000000000	0.459900000000000	0.323300000000000
13.7000000000000	0.911200000000000	0.459600000000000	0.326200000000000
13.8000000000000	0.907400000000000	0.464000000000000	0.340100000000000
13.9000000000000	0.910200000000000	0.462100000000000	0.333900000000000
14	0.908000000000000	0.468600000000000	0.325100000000000
14.1000000000000	0.912300000000000	0.464400000000000	0.326400000000000
14.2000000000000	0.913500000000000	0.471000000000000	0.322400000000000
14.3000000000000	0.912900000000000	0.471600000000000	0.324600000000000
14.4000000000000	0.916000000000000	0.473800000000000	0.323600000000000
14.5000000000000	0.915400000000000	0.463400000000000	0.327800000000000
14.6000000000000	0.913300000000000	0.463100000000000	0.333300000000000
14.7000000000000	0.908900000000000	0.469700000000000	0.337900000000000
14.8000000000000	0.917800000000000	0.463300000000000	0.324200000000000
14.9000000000000	0.918100000000000	0.465900000000000	0.325900000000000
15	0.918100000000000	0.455100000000000	0.328500000000000
15.1000000000000	0.913900000000000	0.470800000000000	0.326300000000000
15.2000000000000	0.920000000000000	0.464800000000000	0.336200000000000
15.3000000000000	0.920300000000000	0.466700000000000	0.326400000000000
15.4000000000000	0.913900000000000	0.454400000000000	0.332000000000000
15.5000000000000	0.921500000000000	0.458900000000000	0.335700000000000
15.6000000000000	0.922400000000000	0.464000000000000	0.331500000000000
15.7000000000000	0.918400000000000	0.465100000000000	0.325600000000000
15.8000000000000	0.921600000000000	0.465200000000000	0.330300000000000
15.9000000000000	0.915000000000000	0.460800000000000	0.319000000000000
16	0.917800000000000	0.470300000000000	0.324800000000000
16.1000000000000	0.920400000000000	0.467900000000000	0.325100000000000
16.2000000000000	0.923600000000000	0.465100000000000	0.326500000000000
16.3000000000000	0.921700000000000	0.468200000000000	0.326500000000000
16.4000000000000	0.925100000000000	0.472600000000000	0.330300000000000
16.5000000000000	0.924400000000000	0.470500000000000	0.333000000000000
16.6000000000000	0.921900000000000	0.467300000000000	0.331900000000000
16.7000000000000	0.927800000000000	0.464300000000000	0.326300000000000
16.8000000000000	0.921000000000000	0.456900000000000	0.327700000000000
16.9000000000000	0.927300000000000	0.457300000000000	0.322900000000000
17	0.926200000000000	0.462300000000000	0.322000000000000
17.1000000000000	0.929700000000000	0.462500000000000	0.326400000000000
17.2000000000000	0.921700000000000	0.472800000000000	0.337200000000000
17.3000000000000	0.922700000000000	0.472200000000000	0.328200000000000
17.4000000000000	0.928200000000000	0.470700000000000	0.328000000000000
17.5000000000000	0.930900000000000	0.477300000000000	0.322000000000000
17.6000000000000	0.930700000000000	0.461000000000000	0.338800000000000
17.7000000000000	0.925600000000000	0.461400000000000	0.330100000000000
17.8000000000000	0.926200000000000	0.458000000000000	0.327500000000000
17.9000000000000	0.925800000000000	0.474900000000000	0.334100000000000
18	0.928500000000000	0.465700000000000	0.323900000000000
18.1000000000000	0.925500000000000	0.469400000000000	0.324500000000000
18.2000000000000	0.929000000000000	0.466100000000000	0.326600000000000
18.3000000000000	0.930700000000000	0.471100000000000	0.321800000000000
18.4000000000000	0.933800000000000	0.469000000000000	0.328500000000000
18.5000000000000	0.931600000000000	0.466400000000000	0.324200000000000
18.6000000000000	0.928200000000000	0.464600000000000	0.327400000000000
18.7000000000000	0.930300000000000	0.465100000000000	0.323100000000000
18.8000000000000	0.939600000000000	0.461300000000000	0.324500000000000
18.9000000000000	0.931300000000000	0.461800000000000	0.325500000000000
19	0.930800000000000	0.470800000000000	0.333500000000000
19.1000000000000	0.927200000000000	0.467800000000000	0.329400000000000
19.2000000000000	0.931000000000000	0.465000000000000	0.330300000000000
19.3000000000000	0.936500000000000	0.463100000000000	0.327600000000000
19.4000000000000	0.936300000000000	0.461700000000000	0.328100000000000
19.5000000000000	0.932400000000000	0.464200000000000	0.317500000000000
19.6000000000000	0.934700000000000	0.461300000000000	0.330500000000000
19.7000000000000	0.936200000000000	0.468500000000000	0.327000000000000
19.8000000000000	0.935700000000000	0.461200000000000	0.323400000000000
19.9000000000000	0.932200000000000	0.466200000000000	0.331000000000000
20	0.937300000000000	0.465800000000000	0.327300000000000
